2|instead|بجائے|In place of something|Take tea instead of coffee.
2|intelligent|ذہین|Able to learn and understand well|He is an intelligent student.
2|interest|دلچسپی|A wish to know about something|She has a deep interest in history.
2|introduce|تعارف کرانا|To make people know each other|Let me introduce my colleague.
2|invite|دعوت دینا|To ask someone to come|They invited us to dinner.
2|involve|شامل کرنا|To include as a necessary part|The job involves a lot of travel.
2|journey|سفر|An act of travelling|It was a tiring journey.
2|judge|فیصلہ کرنا|To form an opinion about|Do not judge people too quickly.
2|knowledge|علم|Information and understanding|Knowledge grows when shared.
2|lack|کمی|Not having enough of something|A lack of sleep affects memory.
2|language|زبان|A system of words for communication|English is a global language.
2|lead|رہنمائی کرنا|To guide or be first|This path leads to the river.
2|level|سطح|A position on a scale|Your level is improving.
2|limit|حد|The greatest amount allowed|There is a limit to my patience.
2|local|مقامی|Belonging to a nearby area|We shop at the local market.
2|manage|سنبھالنا|To succeed in dealing with something|He managed the crowd calmly.
2|measure|ناپنا|To find the size or amount|Measure the room before buying carpet.
2|memory|یادداشت|The ability to remember|Sleep improves your memory.
2|mention|ذکر کرنا|To speak about briefly|He mentioned your name.
2|method|طریقہ|A way of doing something|This method saves time.
2|modern|جدید|Of the present time|The hospital has modern equipment.
2|natural|قدرتی|Existing in nature|Honey is a natural sweetener.
2|necessary|ضروری|Needed|A passport is necessary for travel.
2|notice|محسوس کرنا|To become aware of something|Did you notice the change?
2|obtain|حاصل کرنا|To get something|He obtained the certificate last week.
2|offer|پیشکش کرنا|To present something for acceptance|They offered him a better job.
2|opinion|رائے|What you think about something|Everyone has a different opinion.
2|opportunity|موقع|A chance to do something good|This is a great opportunity.
2|oppose|مخالفت کرنا|To disagree with and try to stop|Many people opposed the plan.
2|order|حکم دینا|To tell someone to do something|The officer ordered them to wait.
2|ordinary|عام|Normal and not special|It was an ordinary working day.
2|organise|منظم کرنا|To arrange something carefully|She organised the whole event.
2|owe|مقروض ہونا|To need to pay someone|I owe you two hundred rupees.
2|patient|صابر|Able to wait calmly|Be patient with young learners.
2|peace|امن|A time without war or noise|The village enjoys complete peace.
2|perform|انجام دینا|To do a task or show|The team performed very well.
2|permission|اجازت|Official agreement to do something|Ask permission before entering.
2|persuade|منانا|To make someone agree|She persuaded him to apply.
2|physical|جسمانی|Related to the body|Physical work keeps you fit.
2|popular|مقبول|Liked by many people|Cricket is popular here.
2|position|مقام|The place where something is|Move the lamp to a better position.
2|possible|ممکن|Able to happen|It is possible to finish today.
2|power|طاقت|Strength or control|Knowledge gives you power.
2|prefer|ترجیح دینا|To like one thing more|I prefer tea to coffee.
2|prepare|تیاری کرنا|To get ready|Prepare well for the interview.
2|present|پیش کرنا|To give or show formally|He presented his report clearly.
2|prevent|روکنا|To stop something happening|Washing hands prevents illness.
2|previous|پچھلا|Coming before|In the previous lesson we studied tenses.
2|private|نجی|Only for certain people|This is a private conversation.
2|probably|شاید|Very likely|He will probably arrive late.
2|produce|پیدا کرنا|To make or grow something|This area produces excellent rice.
2|progress|پیش رفت|Movement towards a goal|Your progress is impressive.
2|promise|وعدہ کرنا|To say you will surely do something|He promised to return the book.
2|protect|حفاظت کرنا|To keep safe from harm|Protect your eyes from the sun.
2|prove|ثابت کرنا|To show something is true|He proved his point with figures.
2|provide|فراہم کرنا|To give what is needed|The school provides free books.
2|public|عوامی|For all people|This is a public library.
2|purpose|مقصد|The reason for doing something|What is the purpose of this form?
2|quality|معیار|How good something is|The quality of the cloth is high.
2|quantity|مقدار|An amount of something|Buy a small quantity first.
2|quarrel|جھگڑا|An angry argument|Their quarrel ended quickly.
2|reach|پہنچنا|To arrive at a place|We reached home before dark.
2|realise|احساس ہونا|To understand something suddenly|I realised my mistake at once.
2|reason|وجہ|An explanation for something|Give one reason for your answer.
2|receive|وصول کرنا|To get something given to you|I received your letter today.
2|recent|حالیہ|Happening a short time ago|A recent study proved this.
2|recognise|پہچاننا|To know someone you have seen before|I did not recognise him.
2|recommend|سفارش کرنا|To suggest something good|I recommend this book strongly.
2|reduce|کم کرنا|To make smaller|Reduce the salt in your food.
2|refuse|انکار کرنا|To say no to something|He refused the offer politely.
2|regular|باقاعدہ|Happening at fixed times|Regular practice brings results.
2|relate|تعلق رکھنا|To be connected with|This point relates to the last chapter.
2|relax|آرام کرنا|To rest and stop worrying|Relax for ten minutes.
2|remain|باقی رہنا|To stay or be left|Only two questions remain.
2|remove|ہٹانا|To take something away|Remove your shoes at the door.
2|repair|مرمت کرنا|To fix something broken|He repaired the fan quickly.
2|repeat|دہرانا|To say or do again|Repeat the sentence slowly.
2|replace|بدلنا|To put something new in place of old|Replace the broken glass.
2|reply|جواب دینا|To answer|Please reply before Friday.
2|report|رپورٹ|A written account of something|Submit your report by Monday.
2|represent|نمائندگی کرنا|To act for a group|He represented our school.
2|require|ضرورت ہونا|To need something|This job requires patience.
2|responsible|ذمہ دار|Having a duty for something|You are responsible for your choices.
2|result|نتیجہ|What happens because of something|The result was better than expected.
2|reward|انعام|Something given for good work|Hard work brings its own reward.
2|risk|خطرہ|The chance of something bad|Every business carries some risk.
2|satisfy|مطمئن کرنا|To make someone pleased|His answer satisfied everyone.
2|search|تلاش کرنا|To look for something carefully|They searched the whole house.
2|separate|الگ کرنا|To divide into parts|Separate the dry and wet waste.
2|serious|سنجیدہ|Important or not joking|This is a serious matter.
2|serve|خدمت کرنا|To provide something for others|He served the community for years.
2|several|کئی|More than two but not many|Several people asked the same question.
2|share|بانٹنا|To divide among people|Share your food with him.
2|similar|ملتا جلتا|Almost the same|These two words are similar.
2|simple|سادہ|Easy and plain|Use simple language.
2|situation|صورتحال|The conditions at a time|The situation improved quickly.
2|society|معاشرہ|People living together|A healthy society values education.
2|solve|حل کرنا|To find an answer to a problem|He solved the puzzle easily.
2|special|خاص|Not ordinary|Today is a special day.
2|spend|خرچ کرنا|To use money or time|Do not spend all your savings.
2|spread|پھیلانا|To make something cover more area|The news spread quickly.
2|storm|طوفان|Very bad weather|The storm broke several branches.
2|strange|عجیب|Unusual or surprising|A strange sound came from outside.
2|stress|دباؤ|Mental pressure|Exercise reduces stress.
2|strict|سخت|Demanding obedience|Our teacher is strict but fair.
2|struggle|جدوجہد کرنا|To try hard against difficulty|He struggled but never gave up.
2|succeed|کامیاب ہونا|To achieve what you wanted|You will succeed with practice.
2|suffer|تکلیف اٹھانا|To experience something bad|Many families suffered in the flood.
2|suggest|تجویز دینا|To offer an idea|I suggest a short break.
2|supply|فراہم کرنا|To provide goods|They supply milk to the whole area.
2|support|حمایت کرنا|To help or agree with|My family supported my decision.
2|suppose|فرض کرنا|To think something is probably true|I suppose he is busy.
2|surface|سطح|The outer layer of something|Clean the surface before painting.
2|surprise|حیرت|An unexpected event|His visit was a pleasant surprise.
2|surround|گھیرنا|To be all around something|Trees surround the small lake.
2|survive|زندہ رہنا|To continue to live|The plant survived the cold winter.
2|suspect|شک کرنا|To think someone did something wrong|Police suspect two men.
2|sympathy|ہمدردی|Understanding of someone's sadness|She showed great sympathy.
2|system|نظام|A set of connected things|The school has a good marking system.
2|talent|صلاحیت|A natural ability|She has a talent for music.
2|target|ہدف|Something you aim at|We reached our monthly target.
2|temperature|درجہ حرارت|How hot or cold something is|The temperature dropped suddenly.
2|terrible|خوفناک|Very bad|The weather was terrible.
2|thick|موٹا|Wide from one side to the other|The wall is very thick.
2|thin|پتلا|Not thick|Cut the bread into thin slices.
2|threat|دھمکی|A warning of harm|Pollution is a serious threat.
2|tidy|صاف ستھرا|Neat and in order|Keep your desk tidy.
2|tiny|بہت چھوٹا|Extremely small|A tiny insect crossed the page.
2|tool|اوزار|An object used to do work|A dictionary is a useful tool.
2|total|کل|The complete amount|The total came to five hundred.
2|traffic|ٹریفک|Vehicles moving on roads|Traffic is heavy at five.
2|tradition|روایت|A custom passed down|This festival is an old tradition.
2|treat|علاج کرنا|To behave towards or to cure|Doctors treated him quickly.
2|trouble|مصیبت|Difficulty or problems|He is in trouble again.
2|unique|منفرد|The only one of its kind|Every voice is unique.
2|useful|مفید|Helpful for a purpose|This app is very useful.
2|usual|معمول|Happening most often|We met at the usual place.
2|valuable|قیمتی|Worth a lot|Time is our most valuable resource.
2|value|قدر|The worth of something|Learn the value of patience.
2|variety|قسم|A number of different things|The shop has a variety of pens.
2|vehicle|گاڑی|A machine used for transport|Park your vehicle here.
2|victory|فتح|Success in a contest|Their victory surprised everyone.
2|view|نظارہ|What you can see or your opinion|The view from the roof is lovely.
2|violence|تشدد|Behaviour that hurts people|Violence never solves problems.
2|volunteer|رضاکار|A person who works without pay|Ten volunteers cleaned the park.
2|wealth|دولت|A large amount of money|Health is greater than wealth.
2|weight|وزن|How heavy something is|Check the weight of the bag.
2|welcome|خوش آمدید کہنا|To greet someone kindly|They welcomed us warmly.
2|whole|پورا|Complete or entire|He read the whole book in a day.
2|willing|رضامند|Ready to do something|She is willing to help.
2|wisdom|حکمت|Good judgement from experience|Age often brings wisdom.
2|wonder|حیران ہونا|To think about with curiosity|I wonder where he went.
2|worth|قابل|Good enough for the effort|This film is worth watching.
2|accept|قبول کرنا|To agree to take something|He accepted the invitation.
2|access|رسائی|The right to use or enter|Students have access to the lab.
2|accurate|درست|Exactly correct|Her measurements were accurate.
2|active|فعال|Doing many things|He stays active in old age.
2|adapt|ڈھلنا|To change to fit a new situation|Children adapt to change quickly.
2|adjust|درست کرنا|To change something slightly|Adjust the chair height.
2|admit|تسلیم کرنا|To agree something is true|He admitted his error.
2|adopt|اپنانا|To start using something|We adopted a new method.
2|advance|پیش قدمی|Forward movement or progress|Medicine has made great advances.
2|affect|اثر ڈالنا|To cause a change in something|Weather affects our mood.
2|aim|مقصد|A purpose you work towards|Our aim is simple communication.
2|alter|بدلنا|To change something|Do not alter the original file.
2|analyse|تجزیہ کرنا|To examine in detail|Analyse the results carefully.
2|apart|الگ|Separated by distance|They sat two seats apart.
2|apologise|معافی مانگنا|To say sorry|He apologised for the delay.
2|approve|منظور کرنا|To agree officially|The manager approved the leave.
2|assist|مدد کرنا|To help someone|A nurse assisted the doctor.
2|assume|فرض کرنا|To accept something as true|Do not assume he understood.
2|attach|منسلک کرنا|To join one thing to another|Attach your photograph here.
2|attitude|رویہ|Your way of thinking or behaving|A positive attitude helps a lot.
2|available|دستیاب|Able to be used or obtained|The book is available online.
2|average|اوسط|The usual or middle amount|His average score improved.
2|basis|بنیاد|The main reason or support|Trust is the basis of friendship.
2|capable|قابل|Having the ability to do something|She is capable of much more.
2|capture|پکڑنا|To catch or record|The photo captured the moment.
2|category|قسم|A group of similar things|Sort the words into categories.
2|claim|دعویٰ کرنا|To say something is true|He claims to know the answer.
2|combine|ملانا|To join two things together|Combine practice with patience.
2|comment|تبصرہ|A spoken or written remark|Her comment was very helpful.
2|commit|عہد کرنا|To promise to do something|Commit ten minutes daily.
2|communicate|رابطہ کرنا|To share information|We communicate by message.
2|community|برادری|A group living in one area|The community built a small clinic.
2|complex|پیچیدہ|Having many connected parts|The rule is more complex than it looks.
2|concentrate|توجہ مرکوز کرنا|To give full attention|Concentrate on one topic at a time.
2|conclude|نتیجہ نکالنا|To decide after thinking|We concluded that the plan works.
2|conduct|انجام دینا|To carry out an activity|They conducted a short survey.
2|confirm|تصدیق کرنا|To show something is true|Please confirm your booking.
2|conflict|تنازعہ|A serious disagreement|The conflict was settled peacefully.
2|consequence|نتیجہ|A result of an action|Every choice has a consequence.
2|constant|مسلسل|Happening all the time|Constant noise is tiring.
2|construct|تعمیر کرنا|To build something|They constructed a new bridge.
2|contribute|حصہ ڈالنا|To give something towards a result|Everyone contributed a little.
2|convert|تبدیل کرنا|To change into another form|Convert the notes into a table.
2|cooperate|تعاون کرنا|To work together|If we cooperate, it will be easy.
3|abundant|وافر|Existing in very large quantities|Rainfall is abundant in that region.
3|accelerate|تیز کرنا|To make something happen faster|Reading widely accelerates learning.
3|acknowledge|تسلیم کرنا|To accept or admit the truth of something|He acknowledged her contribution publicly.
3|acute|شدید|Very severe or very sharp|There is an acute shortage of water.
3|adequate|مناسب|Enough for a particular purpose|The room has adequate lighting.
3|adjacent|ملحقہ|Next to something|Our office is adjacent to the bank.
3|advocate|وکالت کرنا|To publicly support an idea|She advocates simpler tax rules.
3|aesthetic|جمالیاتی|Concerned with beauty|The design has real aesthetic value.
3|allocate|مختص کرنا|To give a share for a purpose|We allocated an hour to revision.
3|ambiguous|مبہم|Having more than one possible meaning|The instruction was dangerously ambiguous.
3|ambitious|بلند حوصلہ|Having a strong desire to succeed|It is an ambitious but realistic target.
3|amend|ترمیم کرنا|To make small changes to improve|They amended the agreement.
3|anticipate|پیشگی اندازہ لگانا|To expect something and prepare|Good writers anticipate the reader's questions.
3|apparent|ظاہر|Easy to see or seem true|The reason soon became apparent.
3|arbitrary|من مانا|Based on personal choice, not reason|The deadline felt arbitrary.
3|articulate|واضح بیان کرنا|To express ideas clearly|She articulated her position calmly.
3|assert|زور دے کر کہنا|To state something firmly|He asserted his right to reply.
3|assess|جانچنا|To judge the quality or value|Teachers assess progress every month.
3|attribute|منسوب کرنا|To say something is caused by|He attributes his success to discipline.
3|authentic|اصلی|Genuine and not a copy|The museum holds authentic manuscripts.
3|autonomy|خودمختاری|The freedom to govern yourself|The region was granted autonomy.
3|barrier|رکاوٹ|Something that blocks progress|Fear is the biggest barrier to speaking.
3|bias|تعصب|An unfair preference|Good research controls for bias.
3|coherent|مربوط|Logical and well organised|Write a coherent paragraph.
3|coincide|ہم وقت ہونا|To happen at the same time|The two events coincided exactly.
3|collapse|منہدم ہونا|To fall down suddenly|The old roof collapsed in the storm.
3|commence|آغاز کرنا|To begin something formally|The session will commence at nine.
3|compel|مجبور کرنا|To force someone to do something|Circumstances compelled him to leave.
3|compensate|تلافی کرنا|To make up for a loss|Extra practice compensates for a late start.
3|competent|اہل|Having the necessary skill|He is a competent translator.
3|comply|تعمیل کرنا|To obey a rule or request|All shops must comply with the law.
3|comprehensive|جامع|Including everything needed|The report is comprehensive.
3|conceive|تصور کرنا|To imagine or form an idea|He conceived the plan overnight.
3|concise|مختصر|Short and clear|Keep your answer concise.
3|condemn|مذمت کرنا|To criticise something strongly|Leaders condemned the attack.
3|confine|محدود کرنا|To keep within limits|Confine your answer to two pages.
3|consensus|اتفاق رائے|General agreement in a group|We reached a consensus quickly.
3|consistent|مستقل مزاج|Always behaving in the same way|Consistent effort beats occasional brilliance.
3|constrain|روکنا|To limit or restrict|A tight budget constrained the project.
3|contemplate|غور کرنا|To think about deeply|He contemplated the offer for a week.
3|contradict|تردید کرنا|To say the opposite of|His actions contradict his words.
3|controversial|متنازعہ|Causing strong disagreement|It was a controversial decision.
3|conventional|روایتی|Following what is usually done|She rejected the conventional approach.
3|correspond|مطابقت رکھنا|To match or be equal to|The figures do not correspond.
3|credible|قابل اعتبار|Able to be believed|He gave a credible explanation.
3|criteria|معیار|Standards used for judging|The criteria were made public.
3|crucial|فیصلہ کن|Extremely important|The next week is crucial.
3|deduce|نتیجہ اخذ کرنا|To reach a conclusion by reasoning|We deduced the meaning from context.
3|deficient|ناقص|Lacking something needed|The diet is deficient in iron.
3|deliberate|جان بوجھ کر|Done on purpose|That was a deliberate insult.
3|denote|ظاہر کرنا|To be a sign of something|A red mark denotes an error.
3|deteriorate|بگڑنا|To become worse|His health deteriorated slowly.
3|deviate|منحرف ہونا|To move away from a standard|Do not deviate from the topic.
3|diminish|کم ہونا|To become smaller or less|Interest diminished after a month.
3|discreet|محتاط|Careful not to attract attention|He made a discreet inquiry.
3|dispute|تنازعہ|A disagreement or argument|The dispute was settled in court.
3|distinct|واضح طور پر مختلف|Clearly different or noticeable|There is a distinct improvement.
3|diverse|متنوع|Very different from each other|The class has diverse backgrounds.
3|dominant|غالب|Most powerful or important|English is the dominant language online.
3|elaborate|تفصیل بیان کرنا|To explain in more detail|Could you elaborate on that point?
3|eligible|اہل|Allowed to do or have something|Only graduates are eligible.
3|eliminate|ختم کرنا|To remove completely|Eliminate unnecessary words.
3|emerge|ابھرنا|To come out or become known|New evidence emerged later.
3|emphasise|زور دینا|To give special importance|He emphasised regular revision.
3|empirical|تجرباتی|Based on observation, not theory|The claim lacks empirical support.
3|enhance|بہتر بنانا|To improve the quality of|Good sleep enhances memory.
3|entail|شامل ہونا|To involve as a necessary part|The job entails frequent travel.
3|equivalent|مساوی|Equal in value or meaning|There is no exact Urdu equivalent.
3|erode|کٹاؤ ہونا|To wear away gradually|Delays eroded public trust.
3|establish|قائم کرنا|To set up or prove|They established the school in 1960.
3|evident|واضح|Clearly seen or understood|His talent was evident from the start.
3|exceed|تجاوز کرنا|To be greater than a limit|Sales exceeded our expectations.
3|exclude|خارج کرنا|To leave something out|The price excludes taxes.
3|exempt|مستثنیٰ|Not required to do something|Students are exempt from the fee.
3|exert|صرف کرنا|To use effort or influence|He exerted considerable pressure.
3|explicit|صریح|Stated clearly and directly|Give explicit instructions.
3|exploit|فائدہ اٹھانا|To use fully, sometimes unfairly|We should exploit every opportunity.
3|extract|نکالنا|To remove or take out|Extract the main idea from the passage.
3|facilitate|سہولت دینا|To make something easier|A good teacher facilitates learning.
3|feasible|قابل عمل|Possible to do easily|The plan is technically feasible.
3|fluctuate|اتار چڑھاؤ ہونا|To change often and irregularly|Prices fluctuate every week.
3|fundamental|بنیادی|Forming a necessary base|Grammar is fundamental to writing.
3|generate|پیدا کرنا|To produce or create|The idea generated real interest.
3|hierarchy|درجہ بندی|A system of ranks|The company has a flat hierarchy.
3|hypothesis|مفروضہ|An idea to be tested|Her hypothesis proved correct.
3|illustrate|واضح کرنا|To explain using examples|Illustrate your point with a story.
3|implement|نافذ کرنا|To put a plan into action|We implemented the changes gradually.
3|implication|مضمر مطلب|A likely result or hidden meaning|Consider the implications carefully.
3|impose|مسلط کرنا|To force something on someone|Do not impose your views.
3|incentive|ترغیب|Something that encourages action|Praise is a powerful incentive.
3|incline|مائل ہونا|To feel a tendency towards|I am inclined to agree.
3|indicate|اشارہ کرنا|To show or point out|Results indicate steady progress.
3|inevitable|ناگزیر|Certain to happen|Some mistakes are inevitable.
3|infer|اخذ کرنا|To work out from evidence|We can infer his mood from the letter.
3|inherent|فطری|Existing as a natural part|Risk is inherent in any venture.
3|inhibit|روکنا|To prevent or slow down|Fear inhibits fluent speech.
3|initiate|شروع کرنا|To start a process|She initiated the discussion.
3|innovative|جدت پسند|New and original|It is an innovative teaching method.
3|integral|لازمی|Necessary to make something complete|Practice is integral to progress.
3|integrity|دیانتداری|The quality of being honest|His integrity was never questioned.
3|intense|شدید|Very strong or extreme|The competition was intense.
3|intervene|مداخلت کرنا|To become involved to change something|A neighbour intervened at once.
3|intricate|پیچیدہ|Having many small complicated parts|The carpet has an intricate pattern.
3|intrinsic|اندرونی|Belonging naturally to something|Curiosity has intrinsic value.
3|justify|جواز پیش کرنا|To show something is reasonable|Can you justify this expense?
3|legitimate|جائز|Allowed by law or reasonable|That is a legitimate concern.
3|magnitude|وسعت|The great size or importance|We underestimated the magnitude of the task.
3|manipulate|جوڑ توڑ کرنا|To control skilfully or unfairly|He manipulated the figures.
3|marginal|معمولی|Very small and unimportant|The difference was marginal.
3|mediate|ثالثی کرنا|To help two sides reach agreement|A teacher mediated the dispute.
3|meticulous|باریک بین|Very careful about details|Her notes are meticulous.
3|mitigate|کم کرنا|To make something less severe|Trees mitigate the summer heat.
3|mutual|باہمی|Shared between two people|The respect was mutual.
3|negligible|نہ ہونے کے برابر|So small it can be ignored|The cost is negligible.
3|nominal|برائے نام|In name only or very small|A nominal fee is charged.
3|notion|تصور|An idea or belief|He rejected the whole notion.
3|obscure|مبہم|Not clearly known or understood|The origin of the phrase is obscure.
3|obsolete|متروک|No longer used|That software is obsolete.
3|optimal|بہترین|Best possible|Early morning is the optimal study time.
3|paradox|تضاد|A statement that seems contradictory|It is a paradox that less can be more.
3|persist|ثابت قدم رہنا|To continue despite difficulty|If you persist, you will improve.
3|perspective|نقطہ نظر|A particular way of seeing things|Travel widens your perspective.
3|pertinent|متعلقہ|Relevant to the matter|Ask only pertinent questions.
3|phenomenon|مظہر|An observable fact or event|Language change is a natural phenomenon.
3|plausible|قرین قیاس|Seeming reasonable or probable|That is a plausible explanation.
3|precede|پہلے آنا|To come before something|A short introduction precedes each unit.
3|precise|ٹھیک ٹھیک|Exact and accurate|Give me a precise figure.
3|predominant|غالب|Most common or noticeable|Patience is the predominant quality here.
3|preliminary|ابتدائی|Coming before the main part|These are preliminary results.
3|presume|فرض کر لینا|To suppose something is true|I presume you have read it.
3|prevalent|عام|Widespread and common|This error is prevalent among learners.
3|prohibit|ممنوع قرار دینا|To forbid officially|Smoking is prohibited here.
3|prominent|نمایاں|Important and well known|He is a prominent scholar.
3|prompt|فوری|Done without delay|Thank you for your prompt reply.
3|proportion|تناسب|A part in relation to the whole|A large proportion passed.
3|pursue|تعاقب کرنا|To follow or continue with|She pursued her studies abroad.
3|radical|بنیادی|Very new and different|They proposed a radical reform.
3|rationale|جواز|The reasons behind a decision|Explain the rationale for this rule.
3|reciprocal|باہمی|Given and received in return|Learning is a reciprocal process.
3|redundant|غیر ضروری|Not needed or repeated needlessly|Remove the redundant adjectives.
3|refine|نکھارنا|To improve by small changes|Refine your draft before submitting.
3|reinforce|مضبوط کرنا|To make stronger|Revision reinforces new vocabulary.
3|reluctant|ہچکچاتا ہوا|Unwilling and hesitant|He was reluctant to speak first.
3|render|بنا دینا|To cause to become|The noise rendered speech impossible.
3|resilient|لچکدار|Able to recover quickly|Children are remarkably resilient.
3|resolve|حل کرنا|To settle a problem firmly|They resolved the issue amicably.
3|restrain|قابو رکھنا|To hold back or control|She restrained her irritation.
3|retain|برقرار رکھنا|To keep or continue to have|Repetition helps you retain words.
3|reveal|ظاہر کرنا|To make known|The study revealed a clear pattern.
3|rigorous|سخت|Very thorough and strict|The training was rigorous.
3|scarce|نایاب|Not enough and hard to find|Clean water is scarce there.
3|scrutiny|جانچ پڑتال|Careful examination|The accounts came under scrutiny.
3|significant|اہم|Large enough to matter|There was a significant improvement.
3|simultaneous|بیک وقت|Happening at the same time|Simultaneous translation is demanding.
3|sophisticated|نفیس|Advanced and complex|It is a sophisticated argument.
3|speculate|قیاس آرائی کرنا|To guess without full evidence|We can only speculate about the cause.
3|stability|استحکام|The state of being steady|Economic stability encourages investment.
3|subsequent|بعد کا|Coming after something|Subsequent chapters are easier.
3|substantial|خاطر خواہ|Large in amount or importance|He made a substantial contribution.
3|subtle|باریک|Delicate and not obvious|There is a subtle difference in tone.
3|sufficient|کافی|As much as is needed|Two hours is sufficient.
3|supplement|اضافہ کرنا|To add something to improve|Supplement your reading with listening.
3|sustain|برقرار رکھنا|To keep something going|Can you sustain this pace?
3|tentative|عارضی|Not certain or final|These are tentative conclusions.
3|terminate|ختم کرنا|To bring to an end|They terminated the contract.
3|thereby|اس طرح|By that means|He arrived early, thereby avoiding the rush.
3|threshold|دہلیز|The level at which something begins|He has a low threshold for noise.
3|transition|منتقلی|A change from one state to another|The transition took two years.
3|transparent|شفاف|Open and easy to understand|The process must be transparent.
3|underlying|بنیادی|Hidden but important|What is the underlying cause?
3|undermine|کمزور کرنا|To weaken gradually|Constant criticism undermines confidence.
3|uniform|یکساں|The same in all cases|Apply the rule in a uniform way.
3|utilise|استعمال کرنا|To make practical use of|Utilise the time between classes.
3|valid|درست|Based on sound reasoning|That is a valid objection.
3|versatile|ہمہ گیر|Able to do many things well|He is a versatile writer.
3|viable|قابل عمل|Able to work successfully|The idea is commercially viable.
3|vigilant|چوکس|Watchful for danger|Stay vigilant near the crossing.
3|virtually|تقریباً|Almost completely|The hall was virtually empty.
3|widespread|وسیع پیمانے پر|Found over a large area|The belief is widespread.
3|yield|پیداوار دینا|To produce a result|Patience yields better results.
3|abstain|پرہیز کرنا|To choose not to do something|Two members abstained from voting.
3|accommodate|جگہ دینا|To provide space or adjust for|The hall accommodates three hundred people.
3|accumulate|جمع کرنا|To gather over time|Dust accumulated on the shelves.
3|adhere|قائم رہنا|To stick to or follow closely|Adhere to the agreed schedule.
3|adverse|منفی|Harmful or unfavourable|Adverse weather delayed the flight.
3|affluent|خوشحال|Wealthy|They moved to an affluent suburb.
3|aggregate|مجموعی|A total formed from parts|The aggregate score decided the match.
3|alleviate|کم کرنا|To make pain or trouble less|Simple exercises alleviate back pain.
3|allude|اشارہ کرنا|To mention indirectly|He alluded to the earlier dispute.
3|amplify|بڑھانا|To make larger or louder|Social media amplifies rumours.
3|analogy|تشبیہ|A comparison to explain something|He explained memory using an analogy.
3|anomaly|بے قاعدگی|Something that differs from the norm|The reading was clearly an anomaly.
3|apprehensive|فکرمند|Worried about the future|She felt apprehensive before the test.
3|arduous|کٹھن|Needing a lot of effort|It was an arduous climb.
3|ascertain|معلوم کرنا|To find out for certain|We must ascertain the facts first.
3|aspire|خواہش رکھنا|To have a strong ambition|He aspires to teach at university.
3|assimilate|جذب کرنا|To absorb and understand fully|Give the brain time to assimilate new rules.
3|augment|بڑھانا|To increase by adding|He augments his income by tutoring.
3|austere|سادہ|Very plain and severe|The room had an austere look.
3|avert|ٹالنا|To prevent something bad|Quick action averted a disaster.
3|benevolent|مہربان|Kind and generous|A benevolent donor funded the library.
3|candid|بے تکلف|Honest and direct|I will be candid with you.
3|catalyst|محرک|Something that causes change|Her speech was the catalyst for reform.
3|cease|بند ہونا|To stop happening|The rain ceased before dawn.
3|circumvent|چکما دینا|To find a way around a rule|They circumvented the restriction.
3|coerce|مجبور کرنا|To force by threat|No one should be coerced into signing.
3|cognitive|ادراکی|Relating to thinking and knowing|Sleep supports cognitive performance.
3|collaborate|تعاون کرنا|To work jointly with others|Two schools collaborated on the project.
3|commodity|جنس|A raw material that is traded|Wheat is a basic commodity.
3|compile|مرتب کرنا|To collect and arrange|She compiled a word list.
3|comprise|مشتمل ہونا|To consist of|The course comprises twelve units.
3|conceal|چھپانا|To hide something|He could not conceal his delight.
3|concede|تسلیم کرنا|To admit something is true|She conceded the point gracefully.
3|conducive|سازگار|Helping something to happen|Silence is conducive to study.
3|confer|مشورہ کرنا|To discuss or to grant|The degree was conferred last month.
3|conform|مطابقت اختیار کرنا|To follow accepted rules|The building conforms to safety codes.
3|congenial|خوشگوار|Pleasant and agreeable|We found a congenial atmosphere.
3|conjecture|قیاس|An opinion without proof|That remains pure conjecture.
3|consecutive|مسلسل|Following one after another|He won three consecutive matches.
3|contentious|متنازعہ|Likely to cause argument|It is a contentious topic.
3|contingent|مشروط|Depending on something else|Approval is contingent on funding.
3|conversely|اس کے برعکس|In an opposite way|Conversely, silence can also help.
3|culminate|انجام پانا|To reach a final result|Months of study culminated in success.
3|curtail|محدود کرنا|To reduce or cut short|They curtailed the programme.
3|decisive|فیصلہ کن|Settling an issue firmly|It was a decisive victory.
3|delegate|سپرد کرنا|To give a task to someone else|Good managers delegate freely.
3|deplete|ختم کرنا|To use up a supply|Long meetings deplete energy.
3|deter|روکنا|To discourage from acting|Heavy fines deter careless driving.
3|detrimental|نقصان دہ|Causing harm|Late nights are detrimental to focus.
3|devise|وضع کرنا|To invent a plan or method|He devised a simple revision system.
3|dilemma|مخمصہ|A difficult choice between options|She faced a real dilemma.
3|discern|پہچاننا|To notice or understand clearly|I could discern a slight accent.
3|disparity|تفاوت|A great difference|There is a wide disparity in results.
3|disseminate|پھیلانا|To spread information widely|The findings were disseminated online.
3|divert|موڑنا|To change the direction of|Traffic was diverted for two hours.
3|elicit|نکالنا|To draw out a response|The question elicited a long answer.
3|eloquent|فصیح|Speaking beautifully and persuasively|He gave an eloquent reply.
3|endorse|توثیق کرنا|To publicly support|Two experts endorsed the method.
3|endure|برداشت کرنا|To suffer patiently or last long|Their friendship endured for decades.
3|enumerate|گنوانا|To list one by one|Enumerate the main causes.
3|ephemeral|عارضی|Lasting a very short time|Fame can be ephemeral.
