everyday|4|یہ منصوبہ ابتدا ہی سے ناقص تھا۔|This plan was bad from the start.|The scheme was flawed from its very inception.
everyday|4|اس کی تعریف حد سے بڑھی ہوئی تھی۔|He praised too much.|His praise was frankly fulsome.
everyday|4|یہ معاملہ عدالت میں طے ہوا۔|The court decided this matter.|The dispute was ultimately settled through litigation.
everyday|4|اس نے حقیقت کو خوبصورت الفاظ میں چھپایا۔|He hid the truth in nice words.|He cloaked an unpalatable truth in euphemism.
everyday|4|ان کا اتحاد عارضی ثابت ہوا۔|Their friendship did not last.|Their alliance proved distinctly ephemeral.
everyday|4|یہ کارکردگی توقعات سے کہیں بڑھ کر تھی۔|This work was much better than expected.|The performance surpassed all reasonable expectation.
everyday|4|اس نے بلا جھجک سچ بولا۔|He told the truth without fear.|He spoke the truth without hesitation or hedging.
everyday|4|یہ عادت وقت کے ساتھ پختہ ہو گئی۔|This habit became strong over time.|The habit became thoroughly ingrained over time.
everyday|4|اس کے استدلال میں کوئی جھول نہیں تھا۔|There was no weakness in his reasoning.|His reasoning was watertight throughout.
everyday|4|اس نے بظاہر معصوم سوال سے سب کو الجھا دیا۔|His simple question confused everyone.|His ostensibly innocuous question threw everyone into confusion.
everyday|4|یہ تنقید ذاتی عناد پر مبنی معلوم ہوتی ہے۔|This criticism seems personal.|The critique appears to be animated by personal rancour.
everyday|4|اس نے اپنی بات کو غیر ضروری طور پر پیچیدہ بنا دیا۔|He made his point too complicated.|He rendered his argument needlessly convoluted.
everyday|4|یہ منصوبہ خوش کن مگر ناقابل عمل ہے۔|This plan sounds nice but cannot work.|The scheme is attractive in principle but wholly unworkable.
everyday|4|اس کے چہرے پر کوئی تاثر نہیں تھا۔|You could not read his face.|His expression remained utterly inscrutable.
everyday|4|یہ عمل اخلاقی اعتبار سے قابل اعتراض ہے۔|This action is morally wrong.|The practice is ethically indefensible.
everyday|4|اس نے مخالفت کے باوجود کام جاری رکھا۔|He continued despite opposition.|He pressed on undeterred by the opposition.
everyday|4|یہ کہانی حقیقت اور افسانے کا امتزاج ہے۔|This story mixes truth and fiction.|The account is an amalgam of fact and invention.
everyday|4|اس نے چالاکی سے اصل سوال ٹال دیا۔|He cleverly avoided the real question.|He adroitly sidestepped the substantive question.
everyday|4|یہ اقدام دیرینہ مسئلے کا عارضی حل ہے۔|This step is a short fix for an old problem.|The measure is a stopgap remedy for a longstanding problem.
everyday|4|اس کی گفتگو میں غیر معمولی وضاحت تھی۔|He spoke very clearly.|There was an uncommon lucidity to his exposition.
everyday|4|یہ رویہ ادارے کی ساکھ کے لیے مہلک ہے۔|This behaviour harms the name of the institution.|Such conduct is corrosive to the institution's standing.
everyday|4|اس نے بغیر کسی جھجک کے سچ کہہ دیا۔|He said the truth openly.|He spoke the unvarnished truth without flinching.
everyday|4|یہ دلیل بار بار دہرائی جا چکی ہے۔|This argument has been said many times.|This argument has been rehearsed ad nauseam.
everyday|4|اس نے اپنے حریف کی خوبیوں کا اعتراف کیا۔|He accepted his rival was good.|He was magnanimous enough to acknowledge his rival's merits.
home|1|امی، مجھے بھوک لگی ہے۔|Mum, I am hungry.|Mum, I could really do with something to eat.
home|1|میں اٹھ گیا ہوں۔|I am up.|I am already awake.
home|1|ناشتہ تیار ہے؟|Is breakfast ready?|Is breakfast ready yet?
home|1|میں منہ دھو رہا ہوں۔|I am washing my face.|I am just washing up.
home|1|میرے جوتے کہاں ہیں؟|Where are my shoes?|Do you know where I left my shoes?
home|1|میں سکول جا رہا ہوں۔|I am going to school.|I am off to school now.
home|1|دروازہ بند کر دیں۔|Please close the door.|Would you mind shutting the door?
home|1|لائٹ بجھا دیں۔|Turn off the light.|Could you switch the light off, please?
home|1|کھانا بہت مزیدار ہے۔|The food is very tasty.|This meal is absolutely delicious.
home|1|میں برتن دھو دوں؟|Should I wash the dishes?|Shall I take care of the washing up?
home|1|میں اپنا کمرہ صاف کر رہا ہوں۔|I am cleaning my room.|I am tidying up my room.
home|1|ٹی وی کی آواز کم کریں۔|Turn the TV down.|Could you turn the volume down a little?
home|1|میں تھوڑی دیر آرام کروں گا۔|I will rest for a while.|I am going to have a little lie down.
home|1|میں سونے جا رہا ہوں۔|I am going to sleep.|I am off to bed.
home|1|صبح مجھے جگا دیں۔|Wake me up in the morning.|Would you give me a shout in the morning?
home|2|میں نے اپنا ہوم ورک مکمل کر لیا ہے۔|I have finished my homework.|I have got through all my homework.
home|2|کیا میں تھوڑی دیر باہر کھیل سکتا ہوں؟|Can I play outside for a while?|Would it be all right if I played outside for a bit?
home|2|مہمان آ رہے ہیں، کمرہ ٹھیک کر دو۔|Guests are coming, tidy the room.|We have guests on the way, so give the room a quick tidy.
home|2|میں کپڑے تہہ کر رہا ہوں۔|I am folding the clothes.|I am folding the laundry.
home|2|بجلی چلی گئی ہے۔|The electricity has gone.|We seem to have a power cut.
home|2|فریج میں کچھ نہیں بچا۔|There is nothing left in the fridge.|The fridge is more or less empty.
home|2|میں دکان سے دودھ لے آتا ہوں۔|I will get milk from the shop.|I will nip to the shop for some milk.
home|2|آج گھر کا کام زیادہ ہے۔|There is a lot of housework today.|There is quite a lot to get through around the house today.
home|2|میرا موبائل چارج پر لگا دیں۔|Put my phone on charge.|Could you plug my phone in to charge?
home|2|کھانا ٹھنڈا ہو رہا ہے، جلدی آؤ۔|The food is getting cold, come quickly.|Come along, the food is going cold.
home|2|میں نے چابی میز پر رکھی تھی۔|I put the key on the table.|I am sure I left the key on the table.
home|2|آج جلدی سو جانا، کل امتحان ہے۔|Sleep early today, the exam is tomorrow.|Have an early night — you have an exam in the morning.
home|2|میں کچرا باہر پھینک آتا ہوں۔|I will throw the rubbish outside.|I will take the rubbish out.
home|2|پنکھا چلا دیں، بہت گرمی ہے۔|Turn on the fan, it is very hot.|Could you put the fan on? It is stifling in here.
home|3|گھر کے کاموں میں سب کو ہاتھ بٹانا چاہیے۔|Everyone should help with housework.|Household chores really ought to be shared between everyone.
home|3|اس مہینے بجلی کا بل بہت زیادہ آیا ہے۔|The electricity bill is very high this month.|The electricity bill has come in considerably higher this month.
home|3|ہمیں پانی ضائع کرنے سے گریز کرنا چاہیے۔|We should avoid wasting water.|We would do well to avoid wasting water.
home|3|میں نے پرانی چیزیں الگ کر دی ہیں۔|I have separated the old things.|I have sorted out the things we no longer need.
home|3|گھر کا ماحول پرسکون رکھنا ضروری ہے۔|It is important to keep the home peaceful.|Maintaining a calm atmosphere at home is essential.
home|3|مرمت کا کام کل کروا لیں گے۔|We will get the repair done tomorrow.|We will have the repairs seen to tomorrow.
home|4|گھریلو ذمہ داریوں کی منصفانہ تقسیم ضروری ہے۔|Housework should be divided fairly.|An equitable division of domestic responsibilities is essential.
home|4|اس گھر میں ہر چیز اپنی جگہ پر ہونی چاہیے۔|Everything in this house should be in its place.|In this household everything ought to have its designated place.
home|4|والدین کا احترام ہماری روایت کا حصہ ہے۔|Respecting parents is part of our tradition.|Deference towards one's parents is deeply ingrained in our tradition.
home|4|یہ گھر برسوں کی محنت کا نتیجہ ہے۔|This house is the result of years of hard work.|This home is the fruit of years of unstinting effort.
classroom|1|السلام علیکم سر۔|Good morning, sir.|Good morning, sir.
classroom|1|میں حاضر ہوں۔|Present, sir.|Present, sir.
classroom|1|مجھے سمجھ نہیں آیا۔|I did not understand.|I am afraid I did not quite follow that.
classroom|1|براہ کرم دوبارہ بتائیں۔|Please say it again.|Could you go over that once more, please?
classroom|1|کیا میں پانی پی سکتا ہوں؟|May I drink water?|May I get a drink of water?
classroom|1|میں اپنی کاپی بھول گیا۔|I forgot my notebook.|I am afraid I have left my notebook at home.
classroom|1|مجھے ایک سوال پوچھنا ہے۔|I want to ask a question.|May I ask a question?
classroom|1|یہ لفظ کیسے بولتے ہیں؟|How do you say this word?|How is this word pronounced?
classroom|1|میں نے ہوم ورک کر لیا ہے۔|I have done my homework.|I have completed my homework.
classroom|1|کیا میں باہر جا سکتا ہوں؟|May I go outside?|May I be excused for a moment?
classroom|1|میری پنسل ٹوٹ گئی۔|My pencil is broken.|My pencil has broken.
classroom|1|میں بورڈ نہیں دیکھ سکتا۔|I cannot see the board.|I am having trouble seeing the board.
classroom|1|شکریہ سر۔|Thank you, sir.|Thank you very much, sir.
classroom|1|کل چھٹی ہے؟|Is tomorrow a holiday?|Are we off tomorrow?
classroom|2|کیا آپ یہ سوال دوبارہ سمجھا سکتے ہیں؟|Can you explain this question again?|Would you mind going over this question once more?
classroom|2|میں نے یہ سبق گھر پر دہرایا تھا۔|I revised this lesson at home.|I went over this lesson again at home.
classroom|2|میرا جواب غلط کیوں ہے؟|Why is my answer wrong?|Could you show me where my answer went wrong?
classroom|2|کیا یہ امتحان میں آئے گا؟|Will this come in the exam?|Is this likely to come up in the exam?
classroom|2|میں گروپ کے ساتھ کام کروں گا۔|I will work with the group.|I am happy to work with the group.
classroom|2|مجھے تھوڑا اور وقت چاہیے۔|I need a little more time.|Could I have a little longer, please?
classroom|2|میں نے اپنا کام جمع کرا دیا ہے۔|I have submitted my work.|I have handed my work in.
classroom|2|کیا میں یہ کتاب ادھار لے سکتا ہوں؟|Can I borrow this book?|Would it be possible to borrow this book?
classroom|2|میں کل غیر حاضر تھا۔|I was absent yesterday.|I was away yesterday.
classroom|2|براہ کرم آہستہ لکھیں۔|Please write slowly.|Could you write a little more slowly, please?
classroom|2|میں نے نوٹس مکمل کر لیے ہیں۔|I have completed my notes.|I have finished writing up my notes.
classroom|2|یہ موضوع بہت دلچسپ ہے۔|This topic is very interesting.|I find this topic genuinely interesting.
classroom|2|کیا ہم اس پر بات کر سکتے ہیں؟|Can we discuss this?|Might we discuss this a little further?
classroom|3|مجھے اس تصور کی وضاحت درکار ہے۔|I need this concept explained.|I would appreciate a fuller explanation of this concept.
classroom|3|میں نے حوالہ جات کتاب سے لیے ہیں۔|I took the references from the book.|I have drawn my references from the textbook.
classroom|3|یہ نکتہ پچھلے باب سے متعلق ہے۔|This point relates to the last chapter.|This point ties back to the previous chapter.
classroom|3|کیا میں اپنی رائے پیش کر سکتا ہوں؟|May I give my opinion?|Might I offer a view on this?
classroom|3|میں اس نتیجے سے متفق نہیں ہوں۔|I do not agree with this conclusion.|I am not entirely persuaded by that conclusion.
classroom|3|مجھے اضافی مشق چاہیے۔|I need extra practice.|I would benefit from some additional practice.
classroom|3|یہ سوال پچھلے پرچے میں بھی آیا تھا۔|This question came in the last paper too.|This question also featured in the previous paper.
classroom|3|میں نے اپنی غلطی درست کر لی ہے۔|I have corrected my mistake.|I have since rectified my error.
classroom|4|کیا آپ اس دلیل کی بنیاد واضح کر سکتے ہیں؟|Can you explain the base of this argument?|Could you clarify the premise underpinning this argument?
classroom|4|میں اس مفروضے پر سوال اٹھانا چاہتا ہوں۔|I want to question this assumption.|I should like to interrogate that assumption.
classroom|4|یہ نظریہ عملی طور پر کیسے لاگو ہوتا ہے؟|How does this theory apply in practice?|In what way does this theory translate into practice?
classroom|4|میں نے اس موضوع پر مزید مطالعہ کیا ہے۔|I have studied more on this topic.|I have read around this topic in some depth.
market|1|کچھ کم کر دیں۔|Please reduce the price.|Could you do a little better on the price?
market|1|مجھے ایک کلو چاہیے۔|I want one kilo.|I would like a kilo, please.
market|1|یہ تازہ ہے؟|Is this fresh?|Is this fresh today?
market|1|مجھے یہ والا دکھائیں۔|Show me this one.|Could I have a look at that one?
market|1|کیا اور رنگ ہیں؟|Are there other colours?|Do you have this in any other colours?
market|1|میں بعد میں آؤں گا۔|I will come later.|I will pop back later.
market|1|بل بنا دیں۔|Make the bill.|Could I have the bill, please?
market|1|کیا کارڈ چلتا ہے؟|Do you take card?|Do you accept card payments?
market|1|میرے پاس کھلے پیسے نہیں۔|I have no change.|I am afraid I have not got any change.
market|1|شکریہ، یہی ٹھیک ہے۔|Thank you, this is fine.|Thank you, this will do nicely.
market|2|کیا اس پر کوئی رعایت ہے؟|Is there any discount on this?|Is there any discount available on this?
market|2|مجھے تھوڑا سوچنے دیں۔|Let me think a little.|Let me have a think about it.
market|2|کیا یہ واپس ہو سکتا ہے؟|Can this be returned?|What is your returns policy on this?
market|2|میں نے یہ پچھلے ہفتے خریدا تھا۔|I bought this last week.|I purchased this only last week.
market|2|یہ خراب نکلا ہے۔|This turned out to be faulty.|This appears to be defective.
market|2|کیا آپ اسے بدل سکتے ہیں؟|Can you change it?|Would you be able to exchange it?
market|2|مجھے رسید چاہیے۔|I need a receipt.|Could I have a receipt, please?
market|2|قیمتیں پچھلے مہینے سے بڑھ گئی ہیں۔|Prices have risen since last month.|Prices have gone up noticeably since last month.
market|2|کیا یہ سائز چھوٹا ہے؟|Is this size small?|Would you have this in a smaller size?
market|2|میں پورا سیٹ لے لوں گا۔|I will take the whole set.|I will take the complete set.
market|2|ڈیلیوری کا کیا خرچ ہے؟|What is the delivery cost?|What would delivery come to?
market|2|یہ معیار اچھا نہیں لگ رہا۔|This quality does not look good.|The quality does not look up to much.
market|3|کیا اس پر کوئی وارنٹی ہے؟|Is there a warranty on this?|Does this come with any form of warranty?
market|3|میں قیمتوں کا موازنہ کرنا چاہتا ہوں۔|I want to compare the prices.|I would like to compare prices before deciding.
market|3|یہ برانڈ زیادہ قابل اعتماد ہے۔|This brand is more reliable.|This brand has a rather better reputation for reliability.
market|3|تھوک میں لینے پر کیا قیمت ہو گی؟|What is the price in bulk?|What rate could you offer on a bulk order?
market|3|مجھے تحریری ضمانت درکار ہے۔|I need a written guarantee.|I would want that guarantee in writing.
market|3|یہ سودا مناسب معلوم ہوتا ہے۔|This deal seems reasonable.|That strikes me as a fair deal.
market|4|اس قیمت پر یہ سودا شاید ہی فائدہ مند ہو۔|At this price the deal is hardly good.|At that price the transaction is scarcely worth entering into.
market|4|میں شرائط کو تحریری شکل میں دیکھنا چاہوں گا۔|I want to see the terms in writing.|I should like to see the terms set out in writing.
market|4|بازار میں اس وقت مانگ زیادہ ہے۔|There is high demand in the market now.|Demand in the market is currently running high.
market|4|ان کے دعوے مبالغہ آمیز معلوم ہوتے ہیں۔|Their claims seem exaggerated.|Their claims strike me as somewhat hyperbolic.
market|4|میں جلد بازی میں فیصلہ نہیں کروں گا۔|I will not decide in a hurry.|I have no intention of making a precipitate decision.
doctor|1|میری طبیعت ٹھیک نہیں۔|I am not feeling well.|I am not feeling at all well.
doctor|1|مجھے بخار ہے۔|I have a fever.|I seem to have a temperature.
doctor|1|میرے سر میں درد ہے۔|I have a headache.|I have rather a bad headache.
doctor|1|میرے پیٹ میں درد ہے۔|I have a stomach ache.|I have a pain in my stomach.
doctor|1|مجھے کھانسی ہے۔|I have a cough.|I have had a cough for a few days.
doctor|1|یہ کب سے ہے؟|Since when is this?|How long has this been going on?
doctor|1|دو دن سے ہے۔|It has been two days.|It started a couple of days ago.
doctor|1|یہ دوا کب لینی ہے؟|When should I take this medicine?|When should this medicine be taken?
doctor|1|کھانے سے پہلے یا بعد میں؟|Before or after food?|Should it be taken before or after meals?
doctor|1|مجھے آرام کی ضرورت ہے۔|I need rest.|I need to take it easy for a while.
doctor|1|شکریہ ڈاکٹر صاحب۔|Thank you, doctor.|Thank you very much, doctor.
doctor|2|مجھے سانس لینے میں دشواری ہو رہی ہے۔|I am having trouble breathing.|I have been finding it difficult to breathe.
doctor|2|یہ درد رات کو بڑھ جاتا ہے۔|This pain increases at night.|The pain tends to worsen at night.
doctor|2|کیا مجھے ٹیسٹ کرانے ہوں گے؟|Will I have to get tests done?|Will I need to have any tests?
doctor|2|میں پہلے بھی یہ دوا لے چکا ہوں۔|I have taken this medicine before.|I have been on this medication before.
doctor|2|مجھے اس دوا سے الرجی ہے۔|I am allergic to this medicine.|I have an allergy to that medication.
doctor|2|کیا مجھے پرہیز کرنا ہو گا؟|Do I need to avoid anything?|Is there anything I should avoid?
doctor|2|میں دوبارہ کب آؤں؟|When should I come again?|When would you like to see me again?
doctor|2|کیا یہ سنگین ہے؟|Is this serious?|Is this anything to be concerned about?
doctor|2|میری نیند پوری نہیں ہوتی۔|I do not sleep enough.|I have not been sleeping properly.
doctor|3|علامات بتدریج بڑھ رہی ہیں۔|The symptoms are increasing slowly.|The symptoms have been worsening gradually.
doctor|3|کیا اس کے مضر اثرات ہیں؟|Does it have side effects?|Are there any side effects I should know about?
doctor|3|میں اپنی رپورٹ ساتھ لایا ہوں۔|I have brought my report.|I have brought my test results with me.
doctor|3|کیا کوئی متبادل علاج موجود ہے؟|Is there any alternative treatment?|Is there an alternative course of treatment?
doctor|3|میں دوسری رائے لینا چاہتا ہوں۔|I want a second opinion.|I would like to seek a second opinion.
doctor|3|یہ مسئلہ خاندان میں چلتا آ رہا ہے۔|This problem runs in the family.|There is a family history of this condition.
doctor|4|میں علاج کے خطرات اور فوائد جاننا چاہتا ہوں۔|I want to know the risks and benefits.|I should like to understand both the risks and the benefits of this treatment.
doctor|4|یہ تشخیص ابتدائی معلوم ہوتی ہے۔|This diagnosis seems preliminary.|The diagnosis appears provisional at this stage.
doctor|4|کیا یہ حالت قابل علاج ہے؟|Is this condition treatable?|Is the condition amenable to treatment?
doctor|4|احتیاطی تدابیر پر عمل ضروری ہے۔|Following precautions is necessary.|Adherence to the precautions is essential.
travel|1|یہ بس کہاں جاتی ہے؟|Where does this bus go?|Where does this bus go to?
travel|1|کرایہ کتنا ہے؟|How much is the fare?|What is the fare?
travel|1|مجھے ایک ٹکٹ چاہیے۔|I need one ticket.|Could I have one ticket, please?
travel|1|اگلا اسٹاپ کون سا ہے؟|Which is the next stop?|What is the next stop?
travel|1|مجھے یہاں اترنا ہے۔|I have to get off here.|This is my stop.
travel|1|اسٹیشن کتنی دور ہے؟|How far is the station?|How far is it to the station?
travel|1|کیا یہ راستہ صحیح ہے؟|Is this the right way?|Am I going the right way?
travel|1|براہ کرم راستہ بتائیں۔|Please tell me the way.|Could you point me in the right direction?
travel|1|سیدھے جائیں پھر بائیں مڑیں۔|Go straight then turn left.|Carry straight on, then take a left.
travel|1|میں راستہ بھول گیا ہوں۔|I have lost my way.|I seem to have lost my way.
travel|1|ٹرین کب آئے گی؟|When will the train come?|When is the train due?
travel|1|میں دیر سے پہنچوں گا۔|I will arrive late.|I am going to be running late.
travel|2|کیا کوئی سیدھی گاڑی ہے؟|Is there a direct vehicle?|Is there a direct service?
travel|2|مجھے کہاں سے گاڑی بدلنی ہو گی؟|Where do I have to change?|Where would I need to change?
travel|2|سفر میں کتنا وقت لگے گا؟|How long will the journey take?|How long does the journey usually take?
travel|2|کیا سیٹ بک کرانی پڑے گی؟|Do I need to book a seat?|Would I need to reserve a seat?
travel|2|ٹرین تاخیر کا شکار ہے۔|The train is delayed.|The train is running behind schedule.
travel|2|میرا سامان کہاں رکھوں؟|Where should I keep my luggage?|Where should I put my luggage?
travel|2|قریب ترین ہوٹل کہاں ہے؟|Where is the nearest hotel?|Whereabouts is the nearest hotel?
travel|2|کیا یہاں سے پیدل جا سکتے ہیں؟|Can we walk from here?|Is it within walking distance from here?
travel|2|مجھے ایئرپورٹ جانا ہے۔|I have to go to the airport.|I need to get to the airport.
travel|2|رش کے اوقات سے بچنا بہتر ہے۔|It is better to avoid rush hours.|It is best to steer clear of the rush hour.
travel|3|کیا یہ راستہ اس وقت کھلا ہے؟|Is this route open at this time?|Is this route currently passable?
travel|3|موسم کی وجہ سے پرواز منسوخ ہو گئی۔|The flight was cancelled due to weather.|The flight has been cancelled owing to the weather.
travel|3|مجھے متبادل انتظام کرنا ہو گا۔|I will have to make another arrangement.|I shall need to make alternative arrangements.
travel|3|سفر کی دستاویزات مکمل ہیں؟|Are the travel documents complete?|Is all your travel documentation in order?
travel|3|میں پیشگی بکنگ کو ترجیح دیتا ہوں۔|I prefer booking in advance.|I much prefer to book in advance.
travel|3|یہ علاقہ سیاحوں میں مقبول ہے۔|This area is popular with tourists.|This area is a firm favourite with visitors.
travel|4|تاخیر کے باعث پورا شیڈول متاثر ہوا۔|The delay affected the whole schedule.|The delay threw the entire schedule into disarray.
travel|4|مجھے معاوضے کا دعویٰ کرنا ہو گا۔|I will have to claim compensation.|I shall need to submit a claim for compensation.
travel|4|یہ راستہ نسبتاً کم بھیڑ والا ہے۔|This route has less crowd.|This route is comparatively free of congestion.
travel|4|سفر سے پہلے حالات کا جائزہ لینا دانشمندی ہے۔|It is wise to check conditions before travel.|It is prudent to assess conditions before setting off.
travel|4|میرا سامان راستے میں گم ہو گیا۔|My luggage was lost on the way.|My luggage went astray in transit.
travel|4|ہمیں متبادل راستہ اختیار کرنا پڑا۔|We had to take another route.|We were obliged to take a diversion.
travel|4|یہ تاخیر ناگزیر معلوم ہوتی ہے۔|This delay seems unavoidable.|The delay appears to have been unavoidable.
food|1|مینو دکھائیں۔|Show me the menu.|Could I see the menu, please?
food|1|مجھے چائے چاہیے۔|I want tea.|I would like a cup of tea, please.
food|1|ایک پانی کی بوتل دیں۔|Give me a bottle of water.|Could I have a bottle of water?
food|1|یہ بہت مزیدار ہے۔|This is very tasty.|This is absolutely delicious.
food|1|یہ بہت مرچ والا ہے۔|This is very spicy.|This is a little too spicy for me.
food|1|مجھے کم مرچ چاہیے۔|I want less spice.|Could I have it mild, please?
food|1|بل لے آئیں۔|Bring the bill.|Could we have the bill, please?
food|1|مجھے اور روٹی چاہیے۔|I want more bread.|Could I have some more bread, please?
food|1|یہ ٹھنڈا ہو گیا ہے۔|This has gone cold.|I am afraid this has gone cold.
food|1|میز خالی ہے؟|Is a table free?|Do you have a table free?
food|2|کیا آپ کچھ تجویز کریں گے؟|Will you suggest something?|What would you recommend?
food|2|اس میں کیا شامل ہے؟|What is in it?|What does that come with?
food|2|مجھے گوشت نہیں چاہیے۔|I do not want meat.|I would prefer something without meat.
food|2|کھانے میں کتنا وقت لگے گا؟|How long will the food take?|How long is the food likely to take?
food|2|کیا یہ حصہ دو افراد کے لیے کافی ہے؟|Is this portion enough for two?|Would that portion be enough for two people?
food|2|ہم باہر بیٹھنا چاہیں گے۔|We would like to sit outside.|We would rather sit outside, if possible.
food|2|بل میں کوئی غلطی لگتی ہے۔|There seems to be a mistake in the bill.|I think there may be an error on the bill.
food|2|کھانا بہت اچھا تھا، شکریہ۔|The food was very good, thank you.|The meal was excellent, thank you.
food|2|کیا میں یہ پیک کروا سکتا ہوں؟|Can I get this packed?|Could I have this to take away?
food|3|کیا اس میں کوئی ایسی چیز ہے جس سے الرجی ہو؟|Is there anything in it that causes allergy?|Does this contain any common allergens?
food|3|میں تازہ اجزاء کو ترجیح دیتا ہوں۔|I prefer fresh ingredients.|I have a strong preference for fresh ingredients.
food|3|خدمت بہت عمدہ رہی۔|The service was excellent.|The service was first rate.
food|3|یہ ڈش مقامی خصوصیت ہے۔|This dish is a local speciality.|This dish is something of a local speciality.
food|3|کیا آپ کوئی ہلکی چیز تجویز کریں گے؟|Would you suggest something light?|Could you recommend something on the lighter side?
food|4|کھانے کا معیار توقعات سے کہیں بہتر تھا۔|The food quality was better than expected.|The quality of the food comfortably surpassed expectation.
food|4|یہ ذائقہ نہایت لطیف اور متوازن ہے۔|This taste is very light and balanced.|The flavours here are remarkably subtle and well balanced.
food|4|قیمت کے اعتبار سے یہ مناسب نہیں۔|Considering the price it is not reasonable.|It represents rather poor value for money.
food|4|میں اس جگہ کی سفارش ضرور کروں گا۔|I will definitely recommend this place.|I would recommend this establishment without hesitation.
food|4|پیشکش دیکھنے میں جتنی اچھی تھی، ذائقہ اتنا نہیں۔|The presentation was better than the taste.|The presentation rather flattered the flavour.
friends|1|چلو کھیلتے ہیں۔|Let us play.|Shall we have a game?
friends|1|تمہاری باری ہے۔|It is your turn.|Your turn.
friends|1|میں جیت گیا!|I won!|I have won!
friends|1|اچھی کوشش تھی۔|Good try.|That was a good effort.
friends|1|کیا میں بھی کھیل سکتا ہوں؟|Can I play too?|May I join in?
friends|1|یہ میرا دوست ہے۔|This is my friend.|This is a friend of mine.
friends|1|چلو باہر چلتے ہیں۔|Let us go outside.|Shall we head outside?
friends|1|مجھے یہ کھیل پسند ہے۔|I like this game.|I am rather fond of this game.
friends|1|تم کہاں رہتے ہو؟|Where do you live?|Whereabouts do you live?
friends|1|کل ملیں گے۔|See you tomorrow.|See you tomorrow, then.
friends|1|معاف کرنا، میں نے جان بوجھ کر نہیں کیا۔|Sorry, I did not do it on purpose.|Sorry, that was not intentional.
friends|2|کیا تم ویک اینڈ پر فارغ ہو؟|Are you free at the weekend?|Are you around at the weekend?
friends|2|چلو مل کر پڑھتے ہیں۔|Let us study together.|Shall we revise together?
friends|2|میں تمہارا انتظار کروں گا۔|I will wait for you.|I will wait for you.
friends|2|تم نے یہ کیسے سیکھا؟|How did you learn this?|How did you pick that up?
friends|2|مجھے تمہاری مدد کی ضرورت ہے۔|I need your help.|I could do with your help.
friends|2|شکریہ، تم نے بہت مدد کی۔|Thank you, you helped a lot.|Thank you, you have been a great help.
friends|2|چلو یہ جھگڑا ختم کرتے ہیں۔|Let us end this quarrel.|Shall we put this argument behind us?
friends|2|میں تم سے ناراض نہیں ہوں۔|I am not angry with you.|I am not cross with you at all.
friends|2|تمہارا خیال اچھا ہے۔|Your idea is good.|That is a good idea of yours.
friends|2|میں دیر سے آیا، معذرت۔|I came late, sorry.|Sorry I am late.
friends|2|چلو کچھ نیا آزماتے ہیں۔|Let us try something new.|Shall we give something new a go?
friends|3|مجھے تمہاری رائے کی قدر ہے۔|I value your opinion.|I set a lot of store by your opinion.
friends|3|ہمیں ایک دوسرے کا خیال رکھنا چاہیے۔|We should look after each other.|We ought to look out for one another.
friends|3|تم نے مشکل وقت میں ساتھ دیا۔|You supported me in a hard time.|You stood by me when it mattered.
friends|3|میں تمہاری بات سے متفق نہیں، مگر سمجھتا ہوں۔|I do not agree, but I understand.|I take a different view, though I do see your point.
friends|3|یہ بات ہمارے درمیان رہے۔|Keep this between us.|Let us keep this between ourselves.
friends|3|تمہاری محنت واقعی قابل تعریف ہے۔|Your hard work is praiseworthy.|Your effort really is commendable.
friends|4|ہماری دوستی برسوں کی آزمائش پر پوری اتری ہے۔|Our friendship has passed years of testing.|Our friendship has weathered the test of time.
friends|4|میں تمہاری خاموشی کو ناراضی سمجھ رہا تھا۔|I thought your silence meant anger.|I had taken your silence for displeasure.
friends|4|اختلاف رائے دوستی میں رکاوٹ نہیں ہونی چاہیے۔|Disagreement should not spoil friendship.|A difference of opinion need not strain a friendship.
friends|4|تمہارے مشورے نے میرا نقطہ نظر بدل دیا۔|Your advice changed my view.|Your counsel genuinely shifted my perspective.
friends|4|میں تمہاری بے لوث مدد کا مقروض ہوں۔|I am indebted to your selfless help.|I remain indebted to you for such selfless help.
phone|1|ہیلو، کون بول رہا ہے؟|Hello, who is speaking?|Hello, who am I speaking to?
phone|1|میں علی بول رہا ہوں۔|This is Ali speaking.|Ali speaking.
phone|1|آواز نہیں آ رہی۔|I cannot hear you.|I am afraid I cannot hear you.
phone|1|ذرا زور سے بولیں۔|Please speak louder.|Could you speak up a little?
phone|1|میں بعد میں کال کروں گا۔|I will call later.|I will give you a ring later.
phone|1|میں مصروف ہوں۔|I am busy.|I am a little tied up just now.
phone|1|مجھے میسج کر دیں۔|Send me a message.|Drop me a message.
phone|1|میرا نمبر محفوظ کر لیں۔|Save my number.|Do save my number.
phone|1|بیٹری ختم ہو رہی ہے۔|The battery is running out.|My battery is about to die.
phone|1|سگنل نہیں آ رہے۔|There is no signal.|I have no signal here.
phone|1|شکریہ، خدا حافظ۔|Thank you, goodbye.|Thank you, goodbye.
phone|2|کیا میں ابھی بات کر سکتا ہوں؟|Can I talk now?|Is now a good time to talk?
phone|2|میں آپ کو واپس کال کرتا ہوں۔|I will call you back.|I will call you straight back.
phone|2|براہ کرم لائن پر رہیں۔|Please stay on the line.|Would you mind holding the line?
phone|2|میں نے آپ کا میسج دیکھ لیا ہے۔|I have seen your message.|I have seen your message, thank you.
